"SMILES","count_PGK2"
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(C#N)c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4nn(C)cc4c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(c3)CN(C)C4=O)c2)CC1,6
CNC(=O)c1cccc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)NC3CCC(C(=O)NC)CC3)c2)c1F,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4ccoc4c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4cc[nH]c4c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(=O)Nc4ccccn4)cc3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C4CCOCC4)cc3)c2)CC1,6
CCCn1cc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)NC3CCC(C(=O)NC)CC3)c2)cn1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnoc3C)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C#N)cc(OC)c3)c2)CC1,6
CCOc1ccc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)NC3CCC(C(=O)NC)CC3)c2)cc1F,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4[s]cnc4c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(=O)(=O)C4CCCC4)cc3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(-c4ccccc4)[s]3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCSCC(=O)O)c2)CC1,6
CCOc1ccc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)NC3CCC(C(=O)NC)CC3)c2)cc1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(cnn4C4CCCCO4)c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C)c4nn(C)cc4c3)c2)CC1,6
CCOC(=O)c1cccc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)N3CCC(CC(=O)NC)CC3)c2)c1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(F)cc(C(F)(F)F)c3)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(C)nn(C)c3C)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(N)nc3)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4cnn(C)c4c3)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(CO)c3F)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnc4[nH]ccc34)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C)ccc3S(=O)(=O)NCc3ccccc3)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(c3)CN(C)C4=O)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4ccccc4c3)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC)c(S(=O)(=O)F)c3)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c[nH]nc3C)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCOc3nc(C)cc(C)c3S(=O)(=O)c3ccccc3C)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn4ccccc34)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(-c4ccco4)c3)c2)CC1,6
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)CSc3nnc(N4CCOCC4)n3-c3ccccc3C)c2)CC1,6
CNC(=O)C1CCN(C(=O)[C@H](Cc2ccc(C#Cc3c(C)nn(C)c3C)s2)NCc2ccnc(C#N)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4[s]c(C)nc4c3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cn(C)c4ccccc34)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#C[C@@H](N)c3ccc(F)cc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C4=NCCCO4)cc3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3S(=O)(=O)N(C)C)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(CO)c3F)c2)CC1,6
CCCn1cc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)N3CCC(CCC(=O)NC)CC3)c2)cn1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCOc3nc(C)cc(C)c3S(=O)(=O)c3ccccc3C)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(N)cc(C(=O)O)c3)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4nnnn4c3C)c2)CC1,6
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(C#Cc2c(C)nn(C)c2C)c1,6
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cnc(F)c(C)c2)c1,6
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2ccc(OC)c(S(=O)(=O)F)c2)c1,6
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2ccc3ncn(C)c3c2)c1,6
CC[C@](C)(O)C#Cc1cccc([C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2C(=O)N2CCC(CCC(=O)NC)CC2)c1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(Cc4ccccc4)c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4cn[nH]c4c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4[nH]ncc4c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3N3CCOCC3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cncc(C)c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)C3=NN=C(c4ccco4)C3)C[C@@H]2c2cccc(-c3ccc4ncoc4c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccsc3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(OC)cc(OC)c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn4c3CCCC4)c2)CC1,6
CNC(=O)c1ccc(F)c(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)NC3CCC(C(=O)NC)CC3)c2)c1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(=O)c4ccccc4)cc3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)Cc3cccc(OC)c3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC)c(S(=O)(=O)NCc4ccccc4)c3)c2)CC1,6
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1cc2ccccc2o1,6
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1ccc(C(F)(F)F)nc1,6
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1ccc(S(=O)(=O)NC2CC2)cc1,6
CC(C)c1ccc(C(=O)N[C@@H](C(=O)NCc2ccc3[nH]ncc3c2)c2ccc(F)cc2)nc1,6
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1cnc2c(c1)CCC2,6
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1csc(C(F)(F)F)n1,6
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1cnc2c(c1)CCCC2,6
O=C(CCS(=O)(=O)c1ccccc1)N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1,6
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1nn(-c2ccc(F)cc2)c2c1CCC2,6
C[C@@H]1CCCN(c2cc(C(=O)N[C@@H](C(=O)NCc3ccc4[nH]ncc4c3)c3ccc(F)cc3)ccn2)C1,6
Cc1cc(C(=O)N[C@@H](C(=O)NCc2ccc3[nH]ncc3c2)c2ccc(F)cc2)nn1Cc1ccccc1,6
COCC(=O)N1CCOC[C@H]1C(=O)N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1,6
Cc1cccc(-n2cnc(C(=O)N[C@@H](C(=O)NCc3ccc4[nH]ncc4c3)c3ccc(F)cc3)c2)c1,6
CNC(=O)C1CCN(C(=O)Cc2cccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cn[nH]c6c5)c34)c2)CC1,6
CCOc1cc(Cc2c[nH]c3cc(Br)cc(NCc4n[nH]c5ccccc45)c23)ccc1OC(C)C(=O)NC,6
CNC(=O)CC1CCN(C(=O)c2cc(F)cc(Cc3c[nH]c4c(NC(=O)c5cc(-c6cccs6)nn5C)cc(OC)cc34)c2)CC1,6
CNC(=O)C1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)cc2)C1,6
CNC(=O)C1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c[nH]c3ccc(CNCc4ccc(-c5cccc(C#N)c5)nc4)cc23)CC1,6
CNC(=O)C1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c(CNCc3ccc(-c4cccc(C#N)c4)nc3)[nH]c3ccc(Cl)cc23)CC1,6
CNC(=O)C1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c(CNCc3ccc(-c4cccc(C#N)c4)nc3)[nH]c3ccccc23)CC1,6
CNC(=O)C1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccccn6)cc5)c34)o2)C1,6
CNC(=O)C1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccccc5OC)c34)o2)C1,6
CNC(=O)C1CCC(NC(=O)CCn2nc(C)c(Cc3c(NC(=O)c4noc(C)c4COc4ccccc4C)[nH]c4ccc(Cl)cc34)c2C)CC1,6
[Dy],6
CNC(=O)CCCc1ccc(NC(=O)c2cccc(-c3ccccc3Cc3c(NC(=O)CNC(=O)Cc4ccc5ccccc5c4)[nH]c4ccc(Cl)cc34)c2)cc1,6
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1[nH]c2ccc(OC)cc2c1Cc1c[nH]c2c(C(C)NS(=O)(=O)c3ccc(-c4cnco4)cc3)cccc12,6
[Dy],6
CNC(=O)C(C)Oc1c(Cl)cc(Cc2c[nH]c3cc(Cl)cc(NCc4c[nH]c(-c5ccccc5)n4)c23)cc1Cl,6
CNC(=O)CCNC(=O)c1ccc(Cc2c[nH]c3cc(Cl)cc(NCc4cccc(-c5ccc(C#N)cc5)n4)c23)o1,6
CNC(=O)CC1CCN(C(=O)c2cccc(-c3ccc(Cc4c[nH]c5cc(Cl)cc(NCc6ccc7cn[nH]c7c6)c45)o3)c2)C1,6
CNC(=O)CC1CCN(C(=O)c2ccccc2-c2ccccc2Cc2c(C)[nH]c3ccc(NC(=O)[C@@H]4CCN(c5ccc(F)cc5)[C@H]4c4cccs4)cc23)CC1,6
CNC(=O)CCOCCOCCOCCOCCNC(=O)C(C)Oc1c(Cl)cc(Cc2c[nH]c3c(NCc4ccc(C(=O)O)c(F)c4)cc(OC)cc23)cc1Cl,6
CCOC(=O)c1c(Cc2c(C(C)NC(=O)c3c(C)n[nH]c3-c3ccccc3)[nH]c3ccccc23)[nH]c(C(=O)NC2CCC(C(=O)NC)CC2)c1C,6
CCOC(=O)c1c(Cc2c[nH]c3ccc(C(COC)NC(=O)c4c(C)n[nH]c4-c4ccccc4)cc23)[nH]c(C(=O)NC2CCC(C(=O)NC)CC2)c1C,6
CCOC(=O)c1c(Cc2c(C)[nH]c3ccc(NC(=O)c4c(C)n[nH]c4-c4ccccc4)c(F)c23)[nH]c(C(=O)NC2CCC(C(=O)NC)CC2)c1C,6
CCOC(=O)c1c(Cc2c[nH]c3cccc(CNC(=O)c4c(C)n[nH]c4-c4ccccc4)c23)[nH]c(C(=O)NC2CCC(C(=O)NC)CC2)c1C,6
CCOC(=O)c1c(Cc2c(C)[nH]c3cccc(NC(=O)c4c(C)n[nH]c4-c4ccccc4)c23)[nH]c(C(=O)NC2CCC(C(=O)NC)CC2)c1C,6
CNC(=O)CCn1nc(C)c(Cc2c(NC(=O)c3noc(C)c3COc3ccccc3F)[nH]c3ccc(Cl)cc23)c1C,6
CNC(=O)CC1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Cl)cc(NCc5ccc(-c6cccnc6)cc5)c34)o2)CC1,6
CNC(=O)CC1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c[nH]c3c(NCc4ccc(C(=O)O)c(F)c4)cc(OC)cc23)CC1,6
CNC(=O)c1ccc(COc2ccccc2Cc2c(CNCc3ccc(-c4cccc(C#N)c4)nc3)[nH]c3ccccc23)cc1,6
CCOc1cc(Cc2c[nH]c3cc(Cl)cc(NCc4ccc5cn[nH]c5c4)c23)ccc1OC(C)C(=O)NCCC(=O)NC,6
CNC(=O)C1CCN(C(=O)c2ccc(-c3ccccc3Cc3c[nH]c4c(NCc5ccc(-c6cccc(C#N)c6)nc5)cc(OC)cc34)cc2F)CC1,6
CNC(=O)C1CCC(NC(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c(C)[nH]c3ccc(CNCc4ccc(-c5cccc(C#N)c5)nc4)cc23)CC1,6
CNC(=O)C1CCC(NC(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c[nH]c3cccc(CNCc4ccc(-c5cccc(C#N)c5)nc4)c23)CC1,6
CNC(=O)CCNC(=O)C(C)Oc1cccc(Cc2c[nH]c3cc(Br)cc(NCc4ccc(-c5ccn[nH]5)s4)c23)c1,6
CNC(=O)CC1CCN(C(=O)Cc2cccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)c2)CC1,6
CNC(=O)CC1CCN(C(=O)c2ccc(F)c(Cc3c[nH]c4cc(Br)cc(NCc5cccc(O)c5)c34)c2)CC1,6
CNC(=O)CC1CCN(C(=O)c2ccc(F)c(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cc[nH]c6c5)c34)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)c2cccc(-c3ccccc3Cc3c[nH]c4c(NCc5ccc(C(=O)O)c(F)c5)cc(OC)cc34)c2)CC1,6
CNC(=O)CC1CCN(C(=O)c2cc(F)cc(Cc3c[nH]c4cc(Br)cc(NCc5cccc(O)c5)c34)c2)C1,6
CNC(=O)CCNC(=O)COc1ccc(Cc2c[nH]c3cc(Br)cc(NCc4c[nH]c(-c5ccccc5)n4)c23)c(OC)c1,6
CNC(=O)CC1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Cl)cc(NCc5ccc(-n6cccc6)cc5)c34)o2)C1,6
CNC(=O)CC1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-n6cccc6)cc5)c34)o2)C1,6
CNC(=O)CC1CCN(C(=O)c2ccc(Cc3c[nH]c4c(NCc5cc6cccnc6s5)cc(OC)cc34)o2)C1,6
CNC(=O)CCC1CCN(C(=O)c2cccc(-c3ccc(Cc4c[nH]c5cc(Br)cc(NCc6ccc(-c7ccn[nH]7)s6)c45)o3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)COc2ccccc2Cc2c[nH]c3ccc(NC(=O)[C@@H]4CCN(c5ccc(F)cc5)[C@H]4c4cccs4)c(C)c23)CC1,6
CNC(=O)C1CCN(C(=O)c2ccc(-c3ccc(Cc4c(CNC(=O)c5c(C)coc5C#N)[nH]c5ccc(Cl)cc45)o3)c(C)c2)CC1,6
CNC(=O)C(Oc1ccc(Cc2c[nH]c3cc(Cl)cc(NCc4c[nH]c(-c5ccccc5)n4)c23)cc1)c1ccccc1,6
CNC(=O)C(Oc1ccc(Cc2c[nH]c3cc(Br)cc(NCc4ccc5cn[nH]c5c4)c23)cc1)c1ccccc1,6
CNC(=O)C(Oc1ccc(Cc2c[nH]c3cc(Br)cc(NCc4n[nH]c5ccc(C)cc45)c23)cc1)c1ccccc1,6
CNC(=O)C1CCN(C(=O)c2cc(F)cc(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cn[nH]c6c5)c34)c2)CC1,6
CNC(=O)CN1CCN(C(=O)c2ccc(-c3ccc(Cc4c[nH]c5cc(Br)cc(NCc6ccc(-c7ccn[nH]7)s6)c45)o3)c(C)c2)CC1,6
CNC(=O)CCNC(=O)C(C)Oc1c(Cl)cc(Cc2c[nH]c3cc(Cl)cc(NCc4n[nH]c5ccc(C)cc45)c23)cc1Cl,6
CNC(=O)CC1CCN(C(=O)c2ccc(Cc3c[nH]c4ccc(Oc5ncccc5NC(=O)Nc5cccc(C#N)c5)cc34)c(O)c2)C1,6
CNC(=O)C1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-n6cccc6)cc5)c34)o2)CC1,6
CNC(=O)CN1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-n6cccc6)cc5)c34)o2)CC1,6
CNC(=O)CN1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6cccnc6)cc5)c34)o2)CC1,6
CNC(=O)C1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6cccnc6)cc5)c34)o2)C1,6
CNC(=O)C1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5cccc(-c6ccc(C#N)cc6)n5)c34)o2)C1,6
CNC(=O)c1ccc(-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cc[nH]c6c5)c34)o2)c(C)c1,6
CNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c(C)[nH]c2ccc(CNCc3ccc(-c4cccc(C#N)c4)nc3)cc12,6
CNC(=O)CC1CCN(C(=O)Cn2cc(Cc3c(C)[nH]c4ccc(NS(=O)(=O)c5ccccc5-c5ccno5)cc34)c(-c3ccc(OC)cc3)n2)CC1,6
CNC(=O)CC1CCN(C(=O)c2cccc(-c3ccccc3Cc3c[nH]c4ccc(NCc5cn(C)nc5-c5ccc(F)cc5)cc34)c2)CC1,6
CNC(=O)CCC1CCN(C(=O)c2ccccc2-c2ccccc2Cc2c(C)[nH]c3ccc(NC(=O)[C@@H]4CCN(c5ccc(F)cc5)[C@H]4c4cccs4)cc23)CC1,6
CNC(=O)CCNC(=O)c1ccc(F)c(Cc2c[nH]c3cc(Br)cc(NCc4ccc(-c5ccn[nH]5)s4)c23)c1,6
CNC(=O)CC1CCN(C(=O)Cn2cc(Cc3c(C4CC4)[nH]c4ccc(NS(=O)(=O)c5ccccc5-c5ccno5)cc34)c(-c3ccc(OC)cc3)n2)C1,6
CNC(=O)CC1CCN(C(=O)c2cccc(Cc3c[nH]c4cc(Cl)cc(NCc5n[nH]c6ccc(C)cc56)c34)n2)C1,6
CNC(=O)CC1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)cc2)CC1,6
CNC(=O)CCC1CCN(C(=O)c2ccccc2-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-n6cccc6)cc5)c34)o2)CC1,6
CNC(=O)C1CCN(C(=O)c2ccc(-c3ccc(Cc4c[nH]c5cc(Cl)cc(NCc6ccc(-c7ccn[nH]7)s6)c45)o3)c(C)c2)C1,6
CNC(=O)C1CCN(C(=O)c2ccc(-c3ccc(Cc4c(CNC(=O)c5cnc6[nH]cnc6c5)[nH]c5ccc(Cl)cc45)o3)c(C)c2)C1,6
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1ccc(Cc2c[nH]c3cc(Cl)cc(NCc4cccc(O)c4)c23)o1,6
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1ccc(Cc2c[nH]c3cc(Br)cc(NCc4ccc5cc[nH]c5c4)c23)o1,6
CNC(=O)CC1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c[nH]c3c(C)cc(CNCc4ccc(-c5cccc(C#N)c5)nc4)cc23)C1,6
CNC(=O)CCOCCOCCOCCOCCNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c(C)[nH]c2ccc(CNCc3ccc(-c4cccc(C#N)c4)nc3)cc12,6
CNC(=O)CCNC(=O)CN(C)c1ccc(C(F)(F)F)cc1Cc1c(CNCc2ccc(-c3cccc(C#N)c3)nc2)[nH]c2c(C)c(Cl)ccc12,6
CNC(=O)CCC1CCN(C(=O)c2cc(F)cc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)c2)CC1,6
CNC(=O)C1CCC(NC(=O)c2cccc(-c3ccc(Cc4c[nH]c5cc(Br)cc(NCc6ccc7cn[nH]c7c6)c45)o3)c2)CC1,6
CNC(=O)C1CCC(NC(=O)Cn2cc(Cc3c(C)[nH]c4ccc(NC(=O)c5cncc(-c6cccs6)c5)cc34)c(-c3ccc(OC)cc3)n2)CC1,6
CNC(=O)C1CCN(C(=O)c2cccc(-c3ccc(Cc4c[nH]c5ccc(Oc6ncccc6NS(=O)(=O)c6cccc(-c7nnco7)c6)cc45)cc3)c2)CC1,6
CNC(=O)C1CCN(C(=O)c2cccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cn[nH]c6c5)c34)c2)CC1,6
CNC(=O)C1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)o2)CC1,6
Cc1ccc(NC(=O)COc2cccc(CN(CC(=O)O)C[C@@H]3CN(Cc4ccc(-c5cccc(C#N)c5)nc4)CCO3)c2)cc1S(N)(=O)=O,6
Cc1ccc(NC(=O)c2ccc(F)c(CN(CC(=O)O)C[C@H]3CN(Cc4ccc(-c5cccc(C#N)c5)nc4)CCO3)c2)cc1S(N)(=O)=O,6
CNC(=O)C[C@@H]1CN(S(=O)(=O)c2ccc3ncsc3c2)C[C@@H](C)N1CC(=O)NCc1cnn(-c2ccccc2C)c1,5
